movie;type;word;minutes_in;%
Jackie Brown;word;shit;39.35;0.255519481
Jackie Brown;word;bitch;44.32;0.287792208
Jackie Brown;word;ass;45.38;0.294675325
Jackie Brown;word;hell;48.1;0.312337662
Jackie Brown;word;ass;48.1;0.312337662
Jackie Brown;word;ass;48.17;0.312792208
Jackie Brown;word;shit;48.35;0.313961039
Jackie Brown;word;damn;48.52;0.315064935
Jackie Brown;word;shit;48.53;0.31512987
Jackie Brown;word;shitload;48.6;0.315584416
Jackie Brown;word;shitload;50.45;0.327597403
Jackie Brown;word;dick;50.88;0.33038961
Jackie Brown;word;n-word ;50.97;0.330974026
Jackie Brown;word;hell;51.03;0.331363636
Jackie Brown;word;fuck;51.05;0.331493506
Jackie Brown;word;fuck;51.1;0.331818182
Jackie Brown;word;ass;51.22;0.332597403
Jackie Brown;word;motherfuckers;51.32;0.333246753
Jackie Brown;word;fuck;51.4;0.333766234
Jackie Brown;word;damn;51.42;0.333896104
Jackie Brown;word;ass;51.45;0.334090909
Jackie Brown;word;fucking;51.5;0.334415584
Jackie Brown;word;ass;51.62;0.335194805
Jackie Brown;word;fuck;51.65;0.33538961
Jackie Brown;word;motherfucking;51.8;0.336363636
Jackie Brown;word;motherfucking;51.97;0.337467532
Jackie Brown;word;motherfucking;53.17;0.34525974
Jackie Brown;word;ass;57.42;0.372857143
Jackie Brown;word;fuck;57.93;0.376168831
Jackie Brown;word;ass;59.12;0.383896104
Jackie Brown;word;shit;60.2;0.390909091
Jackie Brown;word;shit;61.53;0.399545455
Jackie Brown;word;ass;61.93;0.402142857
Jackie Brown;word;goddamn;62.97;0.408896104
Jackie Brown;word;shit;63.07;0.409545455
Jackie Brown;word;shit;63.07;0.409545455
Jackie Brown;word;shit;66.05;0.428896104
Jackie Brown;word;fucking;67.82;0.44038961
Jackie Brown;word;fuck;67.95;0.441233766
Jackie Brown;word;damn;69.7;0.452597403
Jackie Brown;word;n-word ;70.02;0.454675325
Jackie Brown;word;motherfuckers;70.03;0.45474026
Jackie Brown;word;ass;70.05;0.45487013
Jackie Brown;word;bullshit;70.1;0.455194805
Jackie Brown;word;motherfucker;70.12;0.455324675
Jackie Brown;word;damn;70.15;0.455519481
Jackie Brown;word;fuck;70.3;0.456493506
Jackie Brown;word;goddamn;70.45;0.457467532
Jackie Brown;word;fuck;70.8;0.45974026
Jackie Brown;word;fuck;70.9;0.46038961
Jackie Brown;word;ass;70.93;0.460584416
Jackie Brown;word;shit;71.2;0.462337662
Jackie Brown;word;fuck;71.23;0.462532468
Jackie Brown;word;damn;71.67;0.46538961
Jackie Brown;word;fucking;72.6;0.471428571
Jackie Brown;word;fuck;73.2;0.475324675
Jackie Brown;word;shit;73.27;0.475779221
Jackie Brown;word;fuck;73.85;0.479545455
Jackie Brown;word;shit;75.37;0.489415584
Jackie Brown;word;pussy;75.38;0.489480519
Jackie Brown;word;shit;75.6;0.490909091
Jackie Brown;word;bitch;75.63;0.491103896
Jackie Brown;word;fucking;75.63;0.491103896
Jackie Brown;word;fuck;75.7;0.491558442
Jackie Brown;word;n-word ;75.7;0.491558442
Jackie Brown;word;damn;75.73;0.491753247
Jackie Brown;word;fuck;75.77;0.492012987
Jackie Brown;word;fucked;75.87;0.492662338
Jackie Brown;word;shit;76.18;0.494675325
Jackie Brown;word;bitches;76.32;0.495584416
Jackie Brown;word;ass;76.72;0.498181818
Jackie Brown;word;ass;76.92;0.499480519
Jackie Brown;word;bitch;77.05;0.500324675
Jackie Brown;word;fuck;77.35;0.502272727
Jackie Brown;word;bitch;77.47;0.503051948
Jackie Brown;word;ass;79.37;0.51538961
Jackie Brown;word;shit;80.33;0.521623377
Jackie Brown;word;fuck;81;0.525974026
Jackie Brown;word;shit;81.02;0.526103896
Jackie Brown;word;shit;83.92;0.544935065
Jackie Brown;word;shit;88.68;0.575844156
Jackie Brown;word;shit;88.83;0.576818182
Jackie Brown;word;hell;92.38;0.59987013
Jackie Brown;word;hell;92.38;0.59987013
Jackie Brown;word;hell;92.43;0.600194805
Jackie Brown;word;shit;92.52;0.600779221
Jackie Brown;word;shit;92.55;0.600974026
Jackie Brown;word;goddamn;92.57;0.601103896
Jackie Brown;word;fuck;92.58;0.601168831
Jackie Brown;word;ass;92.62;0.601428571
Jackie Brown;word;fucking;92.63;0.601493506
Jackie Brown;word;fuck;92.65;0.601623377
Jackie Brown;word;ass;92.7;0.601948052
Jackie Brown;word;shit;92.82;0.602727273
Jackie Brown;word;ass;92.97;0.603701299
Jackie Brown;word;damn;93.03;0.604090909
Jackie Brown;word;shit;94.13;0.611233766
Jackie Brown;word;ass;94.27;0.612142857
Jackie Brown;word;ass;94.77;0.61538961
Jackie Brown;word;damn;94.98;0.616753247
Jackie Brown;word;shit;95.07;0.617337662
Jackie Brown;word;motherfucker;95.08;0.617402597
Jackie Brown;word;motherfucker;95.13;0.617727273
Jackie Brown;word;shit;96.7;0.627922078
Jackie Brown;word;fucking;96.9;0.629220779
Jackie Brown;word;hell;97.37;0.632272727
Jackie Brown;word;bitch;98.02;0.636493506
Jackie Brown;word;ass;98.07;0.636818182
Jackie Brown;word;shit;98.15;0.637337662
Jackie Brown;word;motherfucking;98.17;0.637467532
Jackie Brown;word;goddamn;98.23;0.637857143
Jackie Brown;word;goddamn;98.45;0.639285714
Jackie Brown;word;bitch;98.45;0.639285714
Jackie Brown;word;fucking;98.47;0.639415584
Jackie Brown;word;ass;101.37;0.658246753
Jackie Brown;word;fuck;101.92;0.661818182
Jackie Brown;word;motherfucking;101.98;0.662207792
Jackie Brown;word;bitch;102.07;0.662792208
Jackie Brown;word;fucking;102.08;0.662857143
Jackie Brown;word;ass;102.08;0.662857143
Jackie Brown;word;goddamn;102.1;0.662987013
Jackie Brown;word;ass;102.32;0.664415584
Jackie Brown;word;fuck;102.33;0.664480519
Jackie Brown;word;ass;105.27;0.683571429
Jackie Brown;word;fuck;106.32;0.69038961
Jackie Brown;word;goddamn;109.7;0.712337662
Jackie Brown;word;fuck;109.77;0.712792208
Jackie Brown;word;fucking;109.82;0.713116883
Jackie Brown;word;shit;109.97;0.714090909
Jackie Brown;word;bitch;110.13;0.71512987
Jackie Brown;word;fucking;110.15;0.71525974
Jackie Brown;word;fucking;110.52;0.717662338
Jackie Brown;word;fuck;111.27;0.722532468
Jackie Brown;word;fuck;111.83;0.726168831
Jackie Brown;word;goddamn;111.85;0.726298701
Jackie Brown;word;fucking;111.9;0.726623377
Jackie Brown;word;fuck;111.97;0.727077922
Jackie Brown;word;fucking;111.98;0.727142857
Jackie Brown;word;fuck;112.07;0.727727273
Jackie Brown;word;fuck;112.35;0.729545455
Jackie Brown;word;fucking;113.18;0.734935065
Jackie Brown;death;;113.28;0.735584416
Jackie Brown;word;bitch;114.98;0.746623377
Jackie Brown;word;fucking;115;0.746753247
Jackie Brown;word;fuck;116.07;0.753701299
Jackie Brown;word;fucking;120.22;0.780649351
Jackie Brown;word;fucking;120.35;0.781493506
Jackie Brown;word;fucking;120.85;0.78474026
Jackie Brown;word;bitch;121.1;0.786363636
Jackie Brown;word;fucking;121.87;0.791363636
Jackie Brown;word;fucking;121.92;0.791688312
Jackie Brown;word;ass;122.08;0.792727273
Jackie Brown;word;fuck;122.12;0.792987013
Jackie Brown;word;fuck;122.15;0.793181818
Jackie Brown;word;fuck;122.17;0.793311688
Jackie Brown;word;fucking;121.2;0.787012987
Jackie Brown;word;shit;122.28;0.794025974
Jackie Brown;word;bitch;123.32;0.800779221
Jackie Brown;word;shit;123.63;0.802792208
Jackie Brown;word;motherfucker;124.57;0.808896104
Jackie Brown;word;hell;124.65;0.809415584
Jackie Brown;word;ass;124.68;0.80961039
Jackie Brown;word;motherfuckers;124.75;0.810064935
Jackie Brown;word;fucking;124.83;0.810584416
Jackie Brown;word;fucking;124.85;0.810714286
Jackie Brown;word;fucking;124.88;0.810909091
Jackie Brown;word;fucking;124.9;0.811038961
Jackie Brown;word;goddamn;124.97;0.811493506
Jackie Brown;word;motherfucker;125.07;0.812142857
Jackie Brown;word;ass;125.1;0.812337662
Jackie Brown;word;shit;125.12;0.812467532
Jackie Brown;word;fucking;125.15;0.812662338
Jackie Brown;word;fuck;125.33;0.813831169
Jackie Brown;word;ass;125.37;0.814090909
Jackie Brown;death;;125.43;0.814480519
Jackie Brown;word;shit;126.42;0.820909091
Jackie Brown;word;fucking;126.62;0.822207792
Jackie Brown;word;fucking;127.07;0.82512987
Jackie Brown;word;fucking;127.42;0.827402597
Jackie Brown;word;fucking;128.38;0.833636364
Jackie Brown;word;motherfucking;128.42;0.833896104
Jackie Brown;word;motherfucker;128.47;0.834220779
Jackie Brown;word;fuck;129.17;0.838766234
Jackie Brown;word;fucking;129.57;0.841363636
Jackie Brown;word;goddamn;130.9;0.85
Jackie Brown;word;motherfucking;130.92;0.85012987
Jackie Brown;word;motherfucking;131;0.850649351
Jackie Brown;word;motherfucker;131.08;0.851168831
Jackie Brown;word;motherfucker;131.18;0.851818182
Jackie Brown;word;shit;131.22;0.852077922
Jackie Brown;word;n-word ;131.25;0.852272727
Jackie Brown;word;motherfucker;131.28;0.852467532
Jackie Brown;word;goddamn;131.35;0.852922078
Jackie Brown;word;motherfucker;131.38;0.853116883
Jackie Brown;word;shit;131.4;0.853246753
Jackie Brown;word;goddamn;131.45;0.853571429
Jackie Brown;word;shit;131.57;0.854350649
Jackie Brown;word;n-word ;131.8;0.855844156
Jackie Brown;word;motherfucking;132.78;0.862207792
Jackie Brown;word;ass;133.05;0.863961039
Jackie Brown;word;motherfucking;133.13;0.864480519
Jackie Brown;word;fuck;134;0.87012987
Jackie Brown;word;goddamn;134.02;0.87025974
Jackie Brown;word;fucking;134.07;0.870584416
Jackie Brown;word;ass;134.18;0.871298701
Jackie Brown;word;motherfucker;134.33;0.872272727
Jackie Brown;word;motherfucker;134.5;0.873376623
Jackie Brown;word;n-word ;134.78;0.875194805
Jackie Brown;word;shit;135;0.876623377
Jackie Brown;word;ass;135.67;0.880974026
Jackie Brown;word;dumbass;135.72;0.881298701
Jackie Brown;word;bullshit;136.72;0.887792208
Jackie Brown;word;fucking;136.9;0.888961039
Jackie Brown;word;ass;137.13;0.890454545
Jackie Brown;word;n-word ;137.13;0.890454545
Jackie Brown;word;goddamn;138.2;0.897402597
Jackie Brown;word;bullshit;141.03;0.915779221
Jackie Brown;word;bitch;141.2;0.916883117
Jackie Brown;word;goddamn;141.23;0.917077922
Jackie Brown;word;motherfucker;141.35;0.917857143
Jackie Brown;word;n-word ;141.5;0.918831169
Jackie Brown;word;motherfucker;141.55;0.919155844
Jackie Brown;word;motherfucker;141.8;0.920779221
Jackie Brown;word;motherfucker;141.93;0.921623377
Jackie Brown;word;ass;142.43;0.92487013
Jackie Brown;word;fucking;142.47;0.92512987
Jackie Brown;word;goddamn;142.97;0.928376623
Jackie Brown;death;;143.13;0.929415584
